id,Topic,Subtopic,Purpose,Persuasion_Techniques,Call_to_Action,Keywords,Emojis,Hashtags,Mentioned_Entities,Linked_URLs,Bias,Subjectivity,Sentiment,Emotional_Intensity,Informality,Personal_Pronouns,Persuasiveness,Factual_vs_Opinion,Political_Orientation,Emotion_Type,Time_Reference,Directness,Clarity,Tone,Device_Usage,Style,Technique,Authenticity,Theme,tweet_text
1466083439644454918,RT @imalison4: #RT & #Like nHit the #Follow button @imalison4 nnI'm sure 2020 is revolutionary year for all of us. Girls stepping up for better race and those happy faces are real and for forever #BlackLivesMatter n#BlackSupremacy â™ ï¸â™ ï¸ https://t.co/JgPnvAje1t,Social Issues,Racial Equality,"To Inform, To Persuade","Appeal to Emotion, Authority",Hard,"revolutionary year, Girls stepping up, better race, happy faces, real, forever",â™ ï¸,"#RT, #Like, #Follow, #BlackLivesMatter, #BlackSupremacy",@imalison4,https://t.co/JgPnvAje1t,Strong,Highly Subjective,Positive,High,Casual,"I, us",High,Opinionated,Left-leaning,"Joy, Anticipation","Present, Future",Direct,Clear and Unambiguous,Assertive,None,Deductive,Storytelling,Unverified Claims,Social Issues
1466082226949562377,"RT @bigricanman: Rest In Peace Big Stone Gap PD, PO Michael D. Chandler who was shot & killed on 11/13/21 while conducting a welfare check. He was killed on his 29th birthday. Please retweet to honor him ðŸ’™ðŸ–¤ðŸ˜ž #BlueLivesMatter #BackTheBlue #StopKillingUs #EnoughIsEnough https://t.co/rkrSEfcg3L",Death of a police officer,Police Officer Michael D. Chandler's death,"Inform, Honor, Raise Awareness","Appeal to emotion, Anecdotal evidence",Soft,"Rest In Peace, Big Stone Gap PD, PO Michael D. Chandler, shot & killed, welfare check, 29th birthday, retweet, honor","ðŸ’™, ðŸ–¤, ðŸ˜ž","#BlueLivesMatter, #BackTheBlue, #StopKillingUs, #EnoughIsEnough","@bigricanman, Big Stone Gap PD, PO Michael D. Chandler",https://t.co/rkrSEfcg3L,Moderate,Somewhat Subjective,Negative,High,Semi-formal,Third person,Medium,Mixed,Right-leaning,Sadness,Past,Direct,Clear and Unambiguous,Passive,None,Deductive,"Storytelling, Anecdotal Evidence",Unverified Claims,Social Issues
1466083054158422025,@JoeZ84 Why was a fed Trump support and a #BlackLivesMatter #Antifa activist #JohnSullivan hanging out and inciting the crowds and eventually inciting #AshliBabbitt to her death nnI agree it was definitely plannednnWhy hasnâ€™t #RayEpps Been arrested? nnhttps://t.co/vAZJiXcx7A,Political events,"Capitol riots, Black Lives Matter, Antifa, Trump supporters",To question and express concern,"Rhetorical questions, insinuation",None,"Trump support, BlackLivesMatter, Antifa, John Sullivan, Ashli Babbitt, Ray Epps, planned, arrested",None,"#BlackLivesMatter, #Antifa, #JohnSullivan, #AshliBabbitt, #RayEpps","JoeZ84, Trump, John Sullivan, Ashli Babbitt, Ray Epps",https://t.co/vAZJiXcx7A,Strong,Highly Subjective,Negative,Moderate,Casual,Second person,Medium,Opinionated,Right-leaning,Anger,Past,Direct,Ambiguous or Vague,Assertive,Rhetorical Question,Deductive,Anecdotal Evidence,Unverified Claims,Politics
1466094541816147974,"""We who believe in justice cannot rest until it comes!"" #Justice4Kwam #BlackLivesMatter https://t.co/awwJ125ngb",Social Justice,Black Lives Matter Movement,To Persuade,Appeal to Emotion,None,"justice, rest, comes",None,"Justice4Kwam, BlackLivesMatter",None,https://t.co/awwJ125ngb,Strong,Highly Subjective,Mixed,Moderate,Semi-formal,First person,Medium,Opinionated,Left-leaning,Anticipation,Future,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,Social Issues
1466087309913116673,Happy new month andnGood morningðŸ¤.nðŸ¤ðŸ¤ðŸ¤ðŸ¤â˜ï¸ðŸ˜˜n#BlackLove ðŸ¤ŽðŸ’ªðŸ¿n #BlackLivesMatter https://t.co/9r3MgjHY4c,Social Issues,"Black Lives Matter, Black Love",Express feelings,Appeal to emotion,None,"Happy new month, Good morning, BlackLove, BlackLivesMatter","ðŸ¤, â˜ï¸, ðŸ˜˜, ðŸ¤Ž, ðŸ’ªðŸ¿","#BlackLove, #BlackLivesMatter",,https://t.co/9r3MgjHY4c,Neutral,Somewhat Subjective,Positive,Moderate,Casual,,Low,Opinionated,None,Joy,Present,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,Social Issues
1466089018060419075,RT @IsStratkotter: This is day 587 of strikeing for #savecongorainforest and #GlobalClimateJustice to say that #AfricaMatters #BlackLivesMatter #blackTRANSlivesmatter #IndigenousLifesMatter #loveislove and that we got to #DefendTheDefenders #BuildBackBetter and #StopPoliceBrutalityInUganda and 1/6 https://t.co/GrDC2lPjcy,Climate Justice and Social Issues,"Congo Rainforest, Police Brutality in Uganda, Black and Indigenous Lives, LGBTQ+ Rights","To inform, raise awareness, and express solidarity","Appeal to emotion, Appeal to social justice",Soft,"strike, savecongorainforest, GlobalClimateJustice, AfricaMatters, BlackLivesMatter, blackTRANSlivesmatter, IndigenousLifesMatter, loveislove, DefendTheDefenders, BuildBackBetter, StopPoliceBrutalityInUganda",,"#savecongorainforest, #GlobalClimateJustice, #AfricaMatters, #BlackLivesMatter, #blackTRANSlivesmatter, #IndigenousLifesMatter, #loveislove, #DefendTheDefenders, #BuildBackBetter, #StopPoliceBrutalityInUganda",@IsStratkotter,https://t.co/GrDC2lPjcy,Moderate,Highly Subjective,Mixed,High,Casual,we,High,Opinionated,Left-leaning,Anticipation,Present,Direct,Clear and Unambiguous,Assertive,None,Inductive,Storytelling,Unverified Claims,"Environment, Social Issues"
1466090572800675840,"RT @360onHistory: This day in 1955, in violation ofÂ segregationÂ laws inÂ Montgomery, Alabama,Â Rosa ParksÂ refused to surrender her bus seat to a white passenger and was arrested, sparking a 381-day bus boycott led byÂ Martin Luther King, Jr.nnSource: Encyclopedia Britannica nn#BLM #blacklivesmatter https://t.co/hZjHWAOIkn",Historical Event,Civil Rights Movement,To Inform,Appeal to Authority,None,"Rosa Parks, segregation, bus boycott, Martin Luther King, Jr., 1955, Montgomery, Alabama",None,"#BLM, #blacklivesmatter","Rosa Parks, Martin Luther King, Jr., Montgomery, Alabama, Encyclopedia Britannica, @360onHistory",https://t.co/hZjHWAOIkn,Neutral,Objective,Neutral,Calm,Formal,Third person,Medium,Factual,None,None,Past,Direct,Clear and Unambiguous,Assertive,None,Deductive,Storytelling,Verified Facts,Social Issues
1466096898431930368,RT @bluelivesmtr: Florida Couple Arrested After Ignoring Trooper's Warning Not To Have Sex In Patrol Car - The Police Tribune https://t.co/kvWm4WfWC0nnFollow @bluelivesmtrn#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune,Law Enforcement,Arrest Incident,To Inform,None,Soft,"Florida Couple, Arrested, Ignoring, Trooper's Warning, Sex, Patrol Car, Police Tribune, Follow, @bluelivesmtr",None,"#BlueLivesMatter, #BackTheBlue, #lawenforcement, #PoliceTribune","@bluelivesmtr, Florida Couple, Trooper, Police Tribune",https://t.co/kvWm4WfWC0,Neutral,Objective,Neutral,Calm,Semi-formal,None,Low,Factual,None,None,Past,Direct,Clear and Unambiguous,Assertive,None,None,None,Verified Facts,Social Issues
1466090748449800197,A small rowdy group of #progressive #activists chanting Against #RoeVWade. One is wearing a #BlackLivesMatter flag as a cape. https://t.co/oWMEZl7Ii1,Activism,"Progressive Activism, Roe v. Wade, Black Lives Matter",Inform,None,None,"small rowdy group, progressive, activists, chanting, Roe v. Wade, Black Lives Matter, flag, cape",None,"progressive, activists, RoeVWade, BlackLivesMatter",None,https://t.co/oWMEZl7Ii1,Neutral,Objective,Neutral,Moderate,Semi-formal,Third person,Low,Factual,Left-leaning,None,Present,Direct,Clear and Unambiguous,Assertive,Descriptive Imagery,Deductive,Storytelling,Unverified Claims,Politics
1466078632527470596,RT @asullivan6alice: @oXxRowanxXo Thanks Rowan!ðŸ’™ðŸŒŠðŸŒŠðŸŒŠðŸŒ²ðŸŒŽâ˜®ï¸ðŸ•ŠðŸ¶ðŸ¾ðŸ˜½ðŸˆðŸ»â€â„ï¸ðŸ¼âœŒï¸ðŸ•ŠnWednesday Follow Back Party #StrongerTogether n#SeasonOfPeaceðŸ•Š n#BeKindBeTheChange n#SpreadJoy n#RespectAllCulturesRaces n#VotingRightsNow n#wtpBLUE n#BlackLivesMatter n#LGBTQIA #ClimateAction n#SaveOurWildlife n#AdoptDontShop https://t.co/CT5dSuDlzS,Social Issues,"Voting Rights, Racial Equality, LGBTQIA Rights, Climate Change, Animal Welfare",Persuasive,Appeal to Emotion,Soft,"Follow Back Party, StrongerTogether, SeasonOfPeace, BeKindBeTheChange, SpreadJoy, RespectAllCulturesRaces, VotingRightsNow, wtpBLUE, BlackLivesMatter, LGBTQIA, ClimateAction, SaveOurWildlife, AdoptDontShop","ðŸ’™, ðŸŒŠ, ðŸŒ², ðŸŒŽ, â˜®ï¸, ðŸ•Š, ðŸ¶, ðŸ¾, ðŸ˜½, ðŸˆ, ðŸ»â€â„ï¸, ðŸ¼, âœŒï¸","#StrongerTogether, #SeasonOfPeace, #BeKindBeTheChange, #SpreadJoy, #RespectAllCulturesRaces, #VotingRightsNow, #wtpBLUE, #BlackLivesMatter, #LGBTQIA, #ClimateAction, #SaveOurWildlife, #AdoptDontShop","@asullivan6alice, @oXxRowanxXo",https://t.co/CT5dSuDlzS,Strong,Highly Subjective,Positive,Moderate,Casual,Second person,High,Opinionated,Left-leaning,Joy,Present,Direct,Clear and Unambiguous,Assertive,None,Inductive,None,Unverified Claims,Social Issues
1466096197341487105,"RT @bluelivesmtr: Man Tells Cops That Wife Shot Herself, Then 3 Year Old Tells Them The Truth - The Police Tribune https://t.co/XDzvgMq8xPnnFollow @bluelivesmtrn#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune",Law Enforcement,Police Investigation,Inform,None,Soft,"Man, Cops, Wife, Shot, 3 Year Old, Truth, Police Tribune",None,"BlueLivesMatter, BackTheBlue, lawenforcement, PoliceTribune",bluelivesmtr,https://t.co/XDzvgMq8xP,Neutral,Objective,Neutral,Moderate,Semi-formal,Third person,Low,Factual,None,None,Past,Direct,Clear and Unambiguous,Assertive,None,Deductive,Storytelling,Unverified Claims,Social Issues
1466088457957167109,"RT @khsaphila: Beyond excited to welcome Dr. Andrea Kane to KHSA next Friday, December 10th at 3PM for our 3rd annual Conscious Communities and Classrooms Conference! Hope to see you there LIVE or via FBLive!  @PHLschools  @YUCphilly @PHLfamilies @PennGSE @AndreaKanePGSE #BlackLivesMatter https://t.co/lxlPhtMEAk",Conscious Communities and Classrooms Conference,Guest Speaker Announcement,To Inform,Appeal to Authority,Soft,"Dr. Andrea Kane, KHSA, Conscious Communities and Classrooms Conference, FBLive",None,#BlackLivesMatter,"@khsaphila, @PHLschools, @YUCphilly, @PHLfamilies, @PennGSE, @AndreaKanePGSE",https://t.co/lxlPhtMEAk,Neutral,Objective,Positive,Moderate,Semi-formal,First person,Medium,Factual,None,Anticipation,Future,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,Education
1466097203793911810,#TakeNote #SpeakUpandDribble,Unknown,Unknown,Unknown,None,None,"TakeNote, SpeakUpandDribble",None,"TakeNote, SpeakUpandDribble",None,None,Neutral,Objective,Neutral,Calm,Formal,None,Low,Factual,None,None,None,Direct,Clear and Unambiguous,Assertive,None,None,None,Unknown,Unknown
1466089403739254791,RT @DMVBlackLives: This Sat.  12/4 at 3 pm: Justice for Anâ€™Twan!nnDC Police killed #AnTwanGilmore while he was asleep in his car. His family demands justice and to jail the killer cop!nnMeet at New York & Florida Ave NW to march to MPD headquarters!nn#AnTwanGilmore #JailKillerCops #BlackLivesMatter https://t.co/eKkUY0GXWA,Police shooting,Justice for An'Twan Gilmore,To inform and mobilize,"Appeal to emotion, Appeal to justice",Hard,"Justice, An'Twan, DC Police, Killed, Asleep, Car, Family, Demands, Jail, Killer cop, Meet, March, MPD headquarters",,"#AnTwanGilmore, #JailKillerCops, #BlackLivesMatter","An'Twan Gilmore, DC Police, New York & Florida Ave NW, MPD headquarters, @DMVBlackLives",https://t.co/eKkUY0GXWA,Strong,Highly Subjective,Negative,High,Casual,"He, His",High,Mixed,Left-leaning,Anger,Future,Direct,Clear and Unambiguous,Assertive,,Deductive,Storytelling,Unverified Claims,Social Issues
1466091728033755146,"@JoeZ84 Youâ€™re brain is full of itâ€¦you donâ€™t listen to factsnnFact is #JohnSullivan an #Antifa #BlackLivesMatter activist disguised himself as a Trump supporter, helped incite #AshliBabbitt , recorded her death and profited off of it",Political Activism,"Antifa, Black Lives Matter, John Sullivan, Ashli Babbitt",To Inform,"Appeal to Emotion, Anecdotal Evidence",None,"John Sullivan, Antifa, Black Lives Matter, Trump supporter, Ashli Babbitt, death, profit",None,"JohnSullivan, Antifa, BlackLivesMatter, AshliBabbitt","JoeZ84, John Sullivan, Antifa, Black Lives Matter, Trump, Ashli Babbitt",None,Strong,Highly Subjective,Negative,High,Casual,"You, Him",High,Mixed,Right-leaning,Anger,Past,Direct,Clear and Unambiguous,Aggressive,None,Deductive,Anecdotal Evidence,Unverified Claims,Politics
1466096813447032841,RT @bluelivesmtr: Police Honor 9-Year-Old Girl For Fighting Off Suspect Who Attacked Her Mom - The Police Tribune https://t.co/aSgX1I6fLknnFollow @bluelivesmtrn#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune,Law Enforcement,Honoring a brave child,Inform,None,None,"Police Honor, 9-Year-Old Girl, Fighting Off Suspect, Attacked, Mom, Police Tribune",None,"#BlueLivesMatter, #BackTheBlue, #lawenforcement, #PoliceTribune",@bluelivesmtr,https://t.co/aSgX1I6fLk,Neutral,Objective,Positive,Moderate,Semi-formal,Third person,Low,Factual,None,Joy,Past,Direct,Clear and Unambiguous,Assertive,None,None,Storytelling,Unverified Claims,Social Issues
1466094607360577539,"RT @PSLdc: ""We who believe in justice cannot rest until it comes!"" #Justice4Kwam #BlackLivesMatter https://t.co/awwJ125ngb",Social Justice,Racial Equality,Persuade,"Appeal to Emotion, Authority",Soft,"Justice, Rest, Believe",,"Justice4Kwam, BlackLivesMatter",PSLdc,https://t.co/awwJ125ngb,Strong,Highly Subjective,Mixed,High,Semi-formal,First person,High,Opinionated,Left-leaning,Anticipation,Future,Direct,Clear and Unambiguous,Assertive,None,Deductive,Storytelling,Unverified Claims,Social Issues
1466096405391593483,RT @bluelivesmtr: MSNBC's Joy Reid Says It's 'Traumatizing' For Police To Give Out Turkeys For Thanksgiving - The Police Tribune https://t.co/6LJP8K8ViannFollow @bluelivesmtrn#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune,Law Enforcement,"Police Community Engagement, Media Commentary","To Inform, To Express Opinion",Appeal to Authority,None,"MSNBC, Joy Reid, Traumatizing, Police, Turkeys, Thanksgiving, Police Tribune",None,"BlueLivesMatter, BackTheBlue, lawenforcement, PoliceTribune","MSNBC, Joy Reid, Police Tribune, @bluelivesmtr",https://t.co/6LJP8K8Via,Moderate,Somewhat Subjective,Mixed,Moderate,Formal,Third Person,Medium,Opinionated,Right-leaning,Disgust,Present,Direct,Clear and Unambiguous,Assertive,None,Deductive,Storytelling,Unverified Claims,"Politics, Social Issues"
1466069240495149062,"@AasimSajjadA just read your Dawn piece on #Balochistan. I think the primary difference between today's America & Pakistan is the widespread support for the #BlackLivesMatter movement here whereas in #Pakistan, the rest of the country does not stand in support of the Baloch.",Social and Political Issues,"Black Lives Matter Movement in America, Balochistan Issue in Pakistan",To Inform and Express Opinion,"Appeal to Authority, Anecdotal Evidence",None,"America, Pakistan, support, BlackLivesMatter, Balochistan",None,"BlackLivesMatter, Balochistan, Pakistan","Aasim Sajjad Akhtar, Dawn, America, Pakistan, Balochistan",None,Moderate,Highly Subjective,Mixed,Moderate,Formal,First person,Medium,Opinionated,None,Disgust,Present,Direct,Clear and Unambiguous,Assertive,None,Deductive,Anecdotal Evidence,Unverified Claims,"Politics, Social Issues"
1466096445103255558,RT @bigricanman: Rest In Peace brother ðŸ’™ðŸ–¤ðŸ˜ž #BlueLivesMatter,Death,Police Officer Death,Express feelings,Appeal to emotion,None,"Rest In Peace, brother","💙, 🖤, 😞",#BlueLivesMatter,@bigricanman,,Moderate,Highly Subjective,Negative,High,Casual,None,Low,Opinionated,Right-leaning,Sadness,Past,Direct,Clear and Unambiguous,Passive,None,Deductive,None,Unverified Claims,Social Issues
1466096769855590406,RT @bluelivesmtr: VIDEO: Ex-NBA Player's Daughter Recorded Sucker-Punching Opponents On Court - The Police Tribune https://t.co/WXCkLL8nGrnnFollow @bluelivesmtrn#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune,Ex-NBA Player's Daughter's behavior,Violent behavior in sports,Inform,None,Soft,"Ex-NBA Player's Daughter, Sucker-Punching, Opponents, Court, Police Tribune",None,"#BlueLivesMatter, #BackTheBlue, #lawenforcement, #PoliceTribune","@bluelivesmtr, Ex-NBA Player's Daughter, The Police Tribune",https://t.co/WXCkLL8nGr,Neutral,Objective,Neutral,Calm,Formal,Third person,Low,Factual,None,None,Past,Direct,Clear and Unambiguous,Assertive,None,Deductive,Storytelling,Verified Facts,Sports
1466099868129181703,RT @quinn_willi: Never Black Down https://t.co/23NTnoSLrT #BlackLivesMatter #BLM,Social Issues,Black Lives Matter,To Inform,None,None,"Never Black Down, BlackLivesMatter, BLM",None,"BlackLivesMatter, BLM",@quinn_willi,https://t.co/23NTnoSLrT,Strong,Somewhat Subjective,Neutral,Calm,Semi-formal,None,Low,Opinionated,Left-leaning,None,None,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,Social Issues
1466096680919609353,"RT @bluelivesmtr: Deputies tried to put a shirt on her, and then things went even further downhill.nnNaked Woman Arrested For Barging Into Home, Assaulting Residents And Police - The Police Tribune https://t.co/h76wBgA9chnnFollow @bluelivesmtrn#BlueLivesMatter #lawenforcement #PoliceTribune",Crime,Law Enforcement,To Inform,None,Soft,"Naked Woman, Arrested, Barging Into Home, Assaulting Residents, Police, Police Tribune",None,"BlueLivesMatter, lawenforcement, PoliceTribune",bluelivesmtr,https://t.co/h76wBgA9ch,Moderate,Objective,Negative,Moderate,Formal,Third person,Low,Factual,Right-leaning,Disgust,Past,Direct,Clear and Unambiguous,Assertive,None,Deductive,Storytelling,Verified Facts,Social Issues
